transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
T48250,C001,P001,2024-06-23,1,55000,55000
T6972,C010,P005,2023-06-21,2,30000,60000
T21823,C007,P006,2024-07-15,3,1200,3600
T41643,C004,P003,2023-10-07,1,7500,7500
T54557,C008,P007,2023-08-05,11,150,1650
T1595,C002,P002,2024-02-23,2,2000,4000
T54051,C010,P005,2023-01-19,1,30000,30000
T9804,C003,P003,2024-02-21,2,7500,15000
T25183,C001,P001,2024-09-03,1,55000,55000
T42954,C010,P005,2024-02-25,2,30000,60000
T29997,C004,P003,2023-04-28,1,7500,7500
T44738,C008,P007,2023-02-01,11,150,1650
T10746,C004,P003,2023-06-30,1,7500,7500
T15352,C007,P006,2023-03-09,3,1200,3600
T11165,C001,P002,2024-04-30,2,2000,4000
T2951,C008,P007,2023-05-12,10,150,1500
T10120,C009,P004,2023-09-11,4,500,2000
T6649,C007,P006,2023-03-29,1,1200,1200
T16847,C008,P007,2023-05-24,9,150,1350
T8910,C004,P003,2024-09-01,1,7500,7500
T15781,C009,P004,2024-08-15,3,500,1500
T8830,C001,P001,2023-05-16,2,55000,110000
T3513,C003,P003,2024-01-11,1,7500,7500
T40500,C004,P003,2024-02-03,1,7500,7500
T39327,C010,P005,2023-10-23,2,30000,60000
T8526,C003,P003,2024-10-18,1,7500,7500
T8860,C009,P004,2024-03-10,2,500,1000
T44795,C002,P002,2023-04-05,2,2000,4000
T5700,C003,P003,2024-05-29,2,7500,15000
T36001,C001,P001,2024-09-03,1,55000,55000
T33720,C010,P005,2023-10-23,1,30000,30000
T28626,C010,P005,2023-09-13,1,30000,30000
T25976,C002,P002,2024-04-06,1,2000,2000
T25340,C001,P002,2024-06-16,2,2000,4000
T18560,C002,P002,2023-09-24,2,2000,4000
T26008,C007,P006,2024-04-28,2,1200,2400
T30774,C003,P003,2023-03-26,1,7500,7500
T32501,C002,P002,2023-10-23,2,2000,4000
T12926,C002,P002,2024-12-23,2,2000,4000
T23044,C009,P004,2024-01-19,3,500,1500
T51038,C008,P007,2024-11-20,9,150,1350
T10215,C004,P003,2023-02-14,1,7500,7500
T28874,C002,P002,2023-11-08,1,2000,2000
T26103,C003,P003,2023-09-14,1,7500,7500
T21539,C002,P002,2024-12-15,1,2000,2000
T52391,C002,P002,2024-07-25,2,2000,4000
T30187,C001,P001,2024-05-07,1,55000,55000
T15086,C002,P002,2023-08-22,3,2000,6000
T21625,C007,P006,2024-07-22,2,1200,2400
T6424,C007,P006,2023-12-31,2,1200,2400
T14265,C004,P003,2024-05-10,2,7500,15000
T24831,C004,P003,2023-01-22,2,7500,15000
T29840,C001,P002,2023-02-14,1,2000,2000
T16567,C007,P006,2023-05-16,1,1200,1200
T41260,C009,P004,2024-12-16,2,500,1000
T29656,C001,P001,2023-04-18,1,55000,55000
T9995,C001,P002,2023-10-02,1,2000,2000
T35318,C002,P002,2023-03-01,2,2000,4000
T18393,C010,P005,2024-10-27,1,30000,30000
T24519,C003,P003,2023-08-14,1,7500,7500
T15842,C002,P002,2023-03-01,2,2000,4000
T11929,C009,P004,2024-12-20,3,500,1500
T23998,C009,P004,2023-08-08,2,500,1000
T38863,C001,P001,2024-06-24,1,55000,55000
T37011,C003,P003,2024-12-25,2,7500,15000
T44822,C002,P002,2024-11-07,1,2000,2000
T22359,C003,P003,2024-05-21,2,7500,15000
T1727,C008,P007,2024-02-13,11,150,1650
T32711,C001,P002,2023-09-21,1,2000,2000
T15591,C003,P003,2024-07-05,1,7500,7500
T42901,C007,P006,2023-09-17,1,1200,1200
T23104,C001,P001,2023-07-18,1,55000,55000
T9169,C007,P006,2023-10-17,3,1200,3600
T24244,C007,P006,2024-12-19,2,1200,2400
T1331,C008,P007,2024-03-07,9,150,1350
T40795,C007,P006,2024-04-01,2,1200,2400
T1211,C001,P002,2023-07-19,1,2000,2000
T53824,C009,P004,2024-05-28,3,500,1500
T36031,C009,P004,2024-07-31,2,500,1000
T40111,C007,P006,2024-06-05,1,1200,1200
T45135,C004,P003,2023-05-25,2,7500,15000
T4543,C007,P006,2024-04-11,2,1200,2400
T29740,C009,P004,2024-02-22,4,500,2000
T35206,C007,P006,2023-03-04,3,1200,3600
T11707,C007,P006,2024-02-21,1,1200,1200
T20252,C002,P002,2023-01-13,3,2000,6000
T17251,C007,P006,2024-01-20,1,1200,1200
T14237,C008,P007,2024-05-17,10,150,1500
T5792,C001,P002,2024-06-20,1,2000,2000
T43188,C010,P005,2023-05-08,2,30000,60000
T49704,C010,P005,2024-02-01,1,30000,30000
T3017,C002,P002,2024-12-08,1,2000,2000
T31980,C003,P003,2024-05-16,1,7500,7500
T53831,C002,P002,2023-08-04,3,2000,6000
T40243,C009,P004,2024-06-06,4,500,2000
T43274,C002,P002,2024-03-06,1,2000,2000
T46090,C001,P001,2023-12-09,2,55000,110000
T34688,C002,P002,2023-11-15,1,2000,2000
T25111,C001,P001,2023-12-11,2,55000,110000
T13171,C009,P004,2024-11-20,4,500,2000
T32634,C004,P003,2023-10-09,1,7500,7500
T17396,C008,P007,2023-05-13,9,150,1350
T5868,C004,P003,2024-08-04,1,7500,7500
T34586,C008,P007,2024-06-22,11,150,1650
T11976,C010,P005,2023-12-26,1,30000,30000
T54846,C004,P003,2024-09-04,2,7500,15000
T10896,C010,P005,2024-06-21,1,30000,30000
T1453,C009,P004,2024-07-10,4,500,2000
T10241,C008,P007,2023-06-21,9,150,1350
T43616,C002,P002,2024-07-26,2,2000,4000
T4457,C002,P002,2024-08-16,2,2000,4000
T51615,C004,P003,2023-07-24,1,7500,7500
T52689,C003,P003,2023-03-10,1,7500,7500
T18043,C007,P006,2023-03-26,1,1200,1200
T37901,C002,P002,2024-06-02,2,2000,4000
T24806,C002,P002,2024-12-12,1,2000,2000
T30715,C007,P006,2024-03-29,2,1200,2400
T34108,C007,P006,2024-06-24,2,1200,2400
T34708,C009,P004,2024-01-20,4,500,2000
T36507,C003,P003,2023-02-18,1,7500,7500
T26988,C010,P005,2023-08-01,1,30000,30000
T45564,C010,P005,2023-05-28,1,30000,30000
T37964,C002,P002,2023-03-26,2,2000,4000
T34638,C010,P005,2023-08-10,1,30000,30000
T3786,C010,P005,2024-04-03,1,30000,30000
T54378,C004,P003,2023-11-06,1,7500,7500
T37839,C003,P003,2024-04-28,1,7500,7500
T30825,C004,P003,2023-07-17,1,7500,7500
T25074,C004,P003,2023-05-27,2,7500,15000
T9222,C010,P005,2023-12-06,1,30000,30000
T9123,C010,P005,2023-11-24,1,30000,30000
T40131,C004,P003,2024-01-09,1,7500,7500
T6796,C001,P001,2024-10-12,1,55000,55000
T37445,C001,P002,2024-05-13,1,2000,2000
T9864,C004,P003,2023-09-19,1,7500,7500
T53128,C001,P001,2024-05-22,1,55000,55000
T49840,C007,P006,2024-01-06,1,1200,1200
T30680,C008,P007,2024-07-19,10,150,1500
T42570,C004,P003,2023-07-07,1,7500,7500
T6188,C001,P002,2023-06-26,1,2000,2000
T48428,C008,P007,2023-01-01,9,150,1350
T18492,C010,P005,2024-01-02,1,30000,30000
T44076,C003,P003,2024-04-13,2,7500,15000
T20613,C003,P003,2024-07-31,1,7500,7500
T36030,C003,P003,2024-07-17,1,7500,7500
T20157,C010,P005,2024-10-08,2,30000,60000
T47360,C002,P002,2024-01-24,2,2000,4000
T6057,C004,P003,2023-01-05,1,7500,7500
T23219,C008,P007,2024-01-22,10,150,1500
T21710,C002,P002,2024-12-05,1,2000,2000
T48813,C010,P005,2023-03-03,1,30000,30000
T14186,C002,P002,2023-12-08,1,2000,2000
T2779,C007,P006,2023-05-12,1,1200,1200
T36321,C010,P005,2023-01-28,1,30000,30000
T54886,C009,P004,2023-03-08,2,500,1000
T3686,C001,P002,2024-03-17,1,2000,2000
T2040,C010,P005,2023-05-31,1,30000,30000
T53279,C008,P007,2023-11-23,11,150,1650
T25931,C002,P002,2023-01-22,2,2000,4000
T17939,C002,P002,2023-01-18,3,2000,6000
T4071,C003,P003,2023-09-28,1,7500,7500
T21858,C010,P005,2024-03-14,1,30000,30000
T41297,C001,P002,2023-04-08,2,2000,4000
T46773,C004,P003,2023-08-25,1,7500,7500
T49703,C001,P002,2023-12-25,2,2000,4000
T49039,C007,P006,2024-01-02,3,1200,3600
T30844,C001,P001,2023-05-23,2,55000,110000
T8766,C004,P003,2023-06-25,2,7500,15000
T44813,C002,P002,2023-11-09,3,2000,6000
T29561,C001,P002,2023-02-15,1,2000,2000
T50742,C004,P003,2023-11-23,1,7500,7500
T16682,C001,P002,2023-05-02,1,2000,2000
T51475,C009,P004,2024-04-27,3,500,1500
T16663,C009,P004,2024-04-17,3,500,1500
T16128,C004,P003,2023-06-19,1,7500,7500
T13031,C008,P007,2023-10-19,11,150,1650
T49544,C008,P007,2023-06-08,9,150,1350
T8961,C010,P005,2024-05-14,1,30000,30000
T41167,C001,P001,2023-08-30,1,55000,55000
T2906,C008,P007,2023-07-08,10,150,1500
T30505,C009,P004,2024-12-30,3,500,1500
T26345,C002,P002,2023-03-30,3,2000,6000
T46222,C007,P006,2024-10-18,1,1200,1200
T11303,C008,P007,2024-04-02,10,150,1500
T14503,C009,P004,2023-10-20,3,500,1500
T39607,C007,P006,2024-03-08,2,1200,2400
T3024,C004,P003,2024-09-21,2,7500,15000
T42787,C001,P001,2024-12-12,2,55000,110000
T44662,C009,P004,2024-08-09,4,500,2000
T18397,C001,P001,2024-04-27,1,55000,55000
T1028,C002,P002,2023-06-28,1,2000,2000
T10718,C008,P007,2024-12-16,11,150,1650
T49240,C001,P001,2024-01-07,2,55000,110000
T34123,C009,P004,2023-02-18,2,500,1000
T4170,C003,P003,2024-02-21,1,7500,7500
T32663,C002,P002,2023-12-16,2,2000,4000
T53136,C004,P003,2024-11-19,1,7500,7500
T12560,C001,P002,2023-05-16,1,2000,2000
T39411,C004,P003,2023-05-11,1,7500,7500
T19460,C002,P002,2024-12-17,2,2000,4000
T4675,C009,P004,2023-08-27,4,500,2000
T16450,C007,P006,2024-04-20,3,1200,3600
T21608,C008,P007,2023-06-16,11,150,1650
T7749,C004,P003,2024-08-21,1,7500,7500
T33888,C003,P003,2024-10-18,1,7500,7500
T7794,C004,P003,2024-12-29,2,7500,15000
T21612,C003,P003,2023-07-26,1,7500,7500
T39347,C008,P007,2024-04-30,10,150,1500
T1328,C001,P002,2023-09-21,1,2000,2000
T5710,C009,P004,2023-05-09,2,500,1000
T20665,C001,P001,2024-11-08,1,55000,55000
T3370,C009,P004,2023-08-28,2,500,1000
T39290,C001,P002,2024-07-06,2,2000,4000
T36312,C010,P005,2024-01-26,1,30000,30000
T16791,C010,P005,2024-08-25,1,30000,30000
T28382,C001,P002,2024-07-03,1,2000,2000
T44845,C007,P006,2024-05-26,1,1200,1200
T50077,C001,P001,2023-02-21,2,55000,110000
T11871,C004,P003,2024-09-22,2,7500,15000
T19562,C001,P002,2023-11-29,1,2000,2000
T5898,C003,P003,2023-08-30,2,7500,15000
T38921,C001,P002,2023-09-01,1,2000,2000
T2209,C009,P004,2024-08-02,4,500,2000
T14362,C007,P006,2024-12-16,1,1200,1200
T46967,C001,P002,2024-01-12,1,2000,2000
T51241,C009,P004,2023-12-09,4,500,2000
T26473,C009,P004,2023-09-23,2,500,1000
T36891,C004,P003,2023-08-20,1,7500,7500
T1078,C007,P006,2023-01-12,2,1200,2400
T27120,C003,P003,2024-05-30,1,7500,7500
T53418,C003,P003,2024-04-19,1,7500,7500
T46387,C001,P001,2023-12-25,2,55000,110000
T51340,C009,P004,2024-02-21,2,500,1000
T53800,C007,P006,2023-08-12,2,1200,2400
T42905,C002,P002,2023-07-10,3,2000,6000
T30799,C001,P001,2023-10-21,1,55000,55000
T52363,C001,P001,2023-04-28,2,55000,110000
T6682,C009,P004,2024-04-30,4,500,2000
T10493,C008,P007,2024-04-04,10,150,1500
T52206,C010,P005,2023-02-01,1,30000,30000
T49655,C002,P002,2024-02-11,3,2000,6000
T21390,C010,P005,2024-06-09,1,30000,30000
T38637,C004,P003,2023-02-23,1,7500,7500
T16605,C004,P003,2023-05-20,1,7500,7500
T15485,C001,P002,2023-03-27,1,2000,2000
T7213,C009,P004,2024-11-15,2,500,1000
T20641,C009,P004,2024-12-23,2,500,1000
T35550,C004,P003,2024-06-24,1,7500,7500
T40753,C001,P001,2023-08-13,2,55000,110000
T14275,C001,P001,2023-03-10,2,55000,110000
T6544,C001,P001,2024-11-01,2,55000,110000
T35714,C002,P002,2023-04-01,2,2000,4000
T22137,C010,P005,2024-07-18,1,30000,30000
T53978,C001,P002,2023-08-31,1,2000,2000
T52921,C001,P001,2023-01-07,1,55000,55000
T18061,C007,P006,2024-01-30,1,1200,1200
T15385,C009,P004,2024-06-15,3,500,1500
T28181,C002,P002,2024-08-21,3,2000,6000
T7789,C009,P004,2024-09-17,4,500,2000
T35160,C010,P005,2024-03-25,1,30000,30000
T44429,C001,P002,2023-05-22,1,2000,2000
T27287,C008,P007,2023-10-22,9,150,1350
T21121,C007,P006,2023-08-13,3,1200,3600
T54720,C004,P003,2023-02-25,1,7500,7500
T40462,C007,P006,2024-02-19,1,1200,1200
T45748,C001,P001,2024-11-25,1,55000,55000
T36983,C002,P002,2023-04-27,1,2000,2000
T9989,C008,P007,2024-09-05,10,150,1500
T13404,C003,P003,2023-09-24,1,7500,7500
T10969,C007,P006,2024-12-14,2,1200,2400
T13305,C003,P003,2024-02-07,1,7500,7500
T2770,C007,P006,2024-06-30,1,1200,1200
T23368,C009,P004,2024-03-04,4,500,2000
T50035,C009,P004,2023-07-07,2,500,1000
T11912,C001,P002,2024-06-21,1,2000,2000
T45443,C002,P002,2023-05-10,3,2000,6000
T31988,C002,P002,2024-05-10,3,2000,6000
T36790,C007,P006,2024-09-18,1,1200,1200
T29804,C001,P002,2023-11-13,1,2000,2000
T39169,C001,P001,2023-09-29,1,55000,55000
T8856,C004,P003,2023-06-23,1,7500,7500
T11100,C003,P003,2023-11-05,1,7500,7500
T40643,C008,P007,2023-02-28,10,150,1500
T44113,C009,P004,2024-09-13,4,500,2000
T22575,C003,P003,2023-10-17,1,7500,7500
T38387,C002,P002,2023-07-12,1,2000,2000
T29185,C007,P006,2023-09-16,2,1200,2400
T49725,C004,P003,2023-10-23,2,7500,15000
T9719,C008,P007,2024-01-19,10,150,1500
T9558,C004,P003,2024-08-21,1,7500,7500
T47502,C004,P003,2023-03-16,1,7500,7500
T13516,C007,P006,2023-07-31,1,1200,1200
T25530,C010,P005,2024-09-17,1,30000,30000
T41736,C003,P003,2023-11-24,2,7500,15000
T21648,C003,P003,2024-12-21,2,7500,15000
T25251,C010,P005,2024-07-15,1,30000,30000
T13454,C008,P007,2024-11-20,11,150,1650
T44420,C001,P002,2024-01-02,1,2000,2000
T7825,C009,P004,2023-11-01,4,500,2000
T43879,C009,P004,2024-09-15,4,500,2000
T32826,C003,P003,2024-02-04,1,7500,7500
T23554,C001,P001,2023-07-18,1,55000,55000
T35841,C003,P003,2023-06-28,2,7500,15000
T41927,C001,P002,2023-07-02,1,2000,2000
T48971,C002,P002,2023-04-06,3,2000,6000
T5423,C001,P002,2023-12-07,2,2000,4000
T45927,C004,P003,2024-02-17,2,7500,15000
T7862,C001,P002,2024-09-11,1,2000,2000
T40754,C002,P002,2024-12-27,1,2000,2000
T22252,C009,P004,2023-05-02,2,500,1000
T10490,C001,P002,2023-10-13,2,2000,4000
T21760,C007,P006,2024-10-19,2,1200,2400
T16635,C003,P003,2024-12-25,1,7500,7500
T41050,C001,P001,2023-04-11,1,55000,55000
T36694,C001,P001,2024-01-02,1,55000,55000
T54769,C009,P004,2024-06-02,2,500,1000
T10825,C007,P006,2024-07-15,1,1200,1200
T10479,C003,P003,2024-12-24,1,7500,7500
T9733,C009,P004,2023-10-04,2,500,1000
T51351,C010,P005,2024-03-27,1,30000,30000
T17874,C004,P003,2024-01-15,1,7500,7500
T21081,C003,P003,2024-05-07,2,7500,15000
T3013,C007,P006,2023-03-24,3,1200,3600
T41634,C004,P003,2024-03-03,1,7500,7500
T39445,C007,P006,2023-08-25,2,1200,2400
T34715,C002,P002,2024-01-30,3,2000,6000
T34383,C003,P003,2024-12-08,1,7500,7500
T3147,C010,P005,2024-09-18,1,30000,30000
T42556,C009,P004,2024-12-26,3,500,1500
T40897,C001,P001,2024-09-29,1,55000,55000
T48400,C007,P006,2023-03-19,1,1200,1200
T10699,C007,P006,2024-03-29,3,1200,3600
T50001,C010,P005,2024-12-07,1,30000,30000
T44723,C002,P002,2023-01-19,3,2000,6000
T7841,C002,P002,2023-10-20,3,2000,6000
T27811,C001,P001,2024-06-11,1,55000,55000
T18194,C001,P002,2024-08-16,1,2000,2000
T7269,C010,P005,2024-11-11,1,30000,30000
T3073,C009,P004,2023-08-17,3,500,1500
T43498,C001,P001,2023-03-11,2,55000,110000
T38260,C001,P001,2024-08-22,1,55000,55000
T51003,C004,P003,2023-11-04,2,7500,15000
T41502,C003,P003,2023-03-24,1,7500,7500
T34653,C003,P003,2023-04-19,2,7500,15000
T19174,C009,P004,2024-12-16,3,500,1500
T12334,C009,P004,2023-03-09,2,500,1000
T15621,C010,P005,2024-03-02,1,30000,30000
T16332,C010,P005,2023-09-05,2,30000,60000
T41097,C003,P003,2024-02-15,2,7500,15000
T43968,C003,P003,2024-02-28,1,7500,7500
T4895,C008,P007,2023-03-16,10,150,1500
T1767,C003,P003,2023-09-19,1,7500,7500
T42017,C001,P002,2024-04-10,1,2000,2000
T19029,C003,P003,2023-08-16,1,7500,7500
T9012,C003,P003,2024-08-16,1,7500,7500
T54354,C003,P003,2024-06-22,2,7500,15000
T44359,C007,P006,2024-10-25,1,1200,1200
T29801,C002,P002,2023-10-24,1,2000,2000
T29718,C004,P003,2023-07-24,1,7500,7500
T17363,C002,P002,2023-09-17,2,2000,4000
T48366,C004,P003,2023-07-01,2,7500,15000
T25747,C007,P006,2023-04-15,1,1200,1200
T1808,C008,P007,2023-01-10,11,150,1650
T25309,C001,P001,2024-12-13,1,55000,55000
T2468,C002,P002,2024-10-15,3,2000,6000
T31337,C008,P007,2023-05-05,10,150,1500
T11550,C003,P003,2023-09-05,2,7500,15000
T36490,C009,P004,2024-01-22,2,500,1000
T6419,C002,P002,2024-05-26,2,2000,4000
T51848,C008,P007,2024-02-12,10,150,1500
T18548,C008,P007,2023-01-16,10,150,1500
T45722,C002,P002,2023-12-04,3,2000,6000
T35328,C003,P003,2023-10-07,1,7500,7500
T22059,C004,P003,2024-06-24,2,7500,15000
T13673,C002,P002,2024-02-28,1,2000,2000
T7041,C003,P003,2023-05-10,1,7500,7500
T13061,C002,P002,2024-11-15,1,2000,2000
T54455,C001,P002,2024-01-30,1,2000,2000
T53082,C004,P003,2024-11-02,1,7500,7500
T32362,C007,P006,2023-12-16,3,1200,3600
T26628,C010,P005,2023-03-24,2,30000,60000
T19635,C010,P005,2024-09-24,1,30000,30000
T35929,C001,P001,2023-05-27,1,55000,55000
T22058,C008,P007,2023-11-01,10,150,1500
T24840,C004,P003,2023-07-29,1,7500,7500
T10247,C001,P002,2023-07-16,1,2000,2000
T51985,C001,P001,2024-03-18,1,55000,55000
T38420,C008,P007,2023-10-23,11,150,1650
T26502,C010,P005,2024-03-26,1,30000,30000
T16733,C002,P002,2023-06-14,3,2000,6000
T11116,C001,P001,2024-07-03,1,55000,55000
T23763,C003,P003,2024-10-19,1,7500,7500
T8265,C003,P003,2023-05-23,1,7500,7500
T30483,C004,P003,2023-10-30,2,7500,15000
T51308,C008,P007,2023-08-04,9,150,1350
T43075,C001,P001,2024-06-21,2,55000,110000
T37704,C003,P003,2023-02-07,1,7500,7500
T12725,C008,P007,2023-05-29,11,150,1650
T53047,C001,P001,2024-12-22,1,55000,55000
T16043,C001,P002,2023-07-13,1,2000,2000
T24525,C004,P003,2024-09-27,1,7500,7500
T28608,C010,P005,2024-08-14,2,30000,60000
T37975,C009,P004,2024-01-04,2,500,1000
T24097,C009,P004,2023-05-25,3,500,1500
T31974,C010,P005,2024-12-04,1,30000,30000
T32673,C003,P003,2023-04-04,1,7500,7500
T15033,C003,P003,2023-09-25,1,7500,7500
T52001,C008,P007,2023-08-31,10,150,1500
T27028,C001,P001,2024-12-27,1,55000,55000
T35917,C007,P006,2023-09-27,2,1200,2400
T21541,C009,P004,2024-09-24,3,500,1500
T32345,C008,P007,2024-09-06,9,150,1350
T27498,C003,P003,2023-04-02,1,7500,7500
T1074,C003,P003,2024-08-26,1,7500,7500
T1719,C004,P003,2024-10-06,1,7500,7500
T24723,C004,P003,2024-09-29,2,7500,15000
T37784,C002,P002,2023-12-15,1,2000,2000
T48152,C002,P002,2024-11-25,3,2000,6000
T4932,C004,P003,2024-11-27,1,7500,7500
T15670,C001,P001,2023-03-12,1,55000,55000
T48490,C007,P006,2023-06-15,1,1200,1200
T52460,C008,P007,2024-03-05,11,150,1650
T3509,C008,P007,2024-04-10,10,150,1500
T41049,C004,P003,2023-01-16,2,7500,15000
T43012,C001,P001,2024-07-25,1,55000,55000
T46923,C010,P005,2023-08-31,2,30000,60000
T33317,C008,P007,2023-10-19,10,150,1500
T31728,C003,P003,2023-07-18,2,7500,15000
T50160,C003,P003,2024-02-20,1,7500,7500
T5067,C004,P003,2023-08-14,1,7500,7500
T21104,C008,P007,2024-01-23,9,150,1350
T14100,C010,P005,2024-07-17,2,30000,60000
T31544,C008,P007,2024-05-09,9,150,1350
T28818,C004,P003,2024-02-19,1,7500,7500
T4145,C001,P002,2023-12-24,1,2000,2000
T51716,C002,P002,2023-04-01,1,2000,2000
T18513,C004,P003,2024-09-17,1,7500,7500
T9697,C009,P004,2024-08-20,2,500,1000
T46437,C010,P005,2023-10-31,1,30000,30000
T31562,C008,P007,2023-06-17,9,150,1350
T38899,C001,P001,2023-07-18,1,55000,55000
T25310,C002,P002,2024-12-13,3,2000,6000
T25845,C010,P005,2024-11-23,2,30000,60000
T21619,C001,P001,2024-07-13,1,55000,55000
T25207,C007,P006,2024-10-12,1,1200,1200
T41164,C007,P006,2024-05-08,2,1200,2400
T45328,C009,P004,2024-03-13,4,500,2000
T18138,C003,P003,2024-03-26,1,7500,7500
T2537,C008,P007,2024-12-22,10,150,1500
T50507,C008,P007,2023-02-18,11,150,1650
T51493,C009,P004,2024-06-26,2,500,1000
T36310,C009,P004,2024-02-05,3,500,1500
T7073,C008,P007,2024-05-28,10,150,1500
T47885,C001,P002,2023-06-30,2,2000,4000
T21409,C007,P006,2023-03-27,1,1200,1200
T22602,C003,P003,2023-05-21,1,7500,7500
T24610,C009,P004,2024-12-07,3,500,1500
T32629,C009,P004,2024-10-30,2,500,1000
T34005,C003,P003,2024-03-10,2,7500,15000
T21655,C001,P001,2023-05-15,2,55000,110000
T23259,C003,P003,2024-01-04,1,7500,7500
T7093,C001,P001,2024-05-12,2,55000,110000
T49269,C003,P003,2024-12-30,1,7500,7500
T38960,C008,P007,2024-07-15,9,150,1350
T38534,C001,P002,2024-02-12,2,2000,4000
T30883,C009,P004,2023-01-01,3,500,1500
T2620,C001,P001,2023-05-13,1,55000,55000
T9793,C001,P001,2024-01-05,1,55000,55000
T22301,C008,P007,2024-06-28,10,150,1500
T2308,C009,P004,2024-07-19,4,500,2000
T15374,C002,P002,2024-12-03,1,2000,2000
T2582,C008,P007,2023-10-07,9,150,1350
T52867,C001,P001,2023-06-01,1,55000,55000
T36199,C001,P001,2023-12-01,1,55000,55000
T2044,C001,P001,2023-07-14,1,55000,55000
T51694,C007,P006,2023-06-03,3,1200,3600
T38777,C001,P002,2023-10-06,1,2000,2000
T8633,C002,P002,2024-11-09,2,2000,4000
T11931,C010,P005,2024-02-07,1,30000,30000
T44299,C001,P001,2023-01-16,1,55000,55000
T27691,C007,P006,2024-02-18,3,1200,3600
T39563,C008,P007,2024-12-23,10,150,1500
T32076,C004,P003,2024-04-13,2,7500,15000
T39259,C001,P001,2024-01-21,1,55000,55000
T53389,C001,P001,2024-06-12,1,55000,55000
T21183,C010,P005,2023-03-01,1,30000,30000
T45565,C007,P006,2023-10-18,2,1200,2400
T46989,C004,P003,2023-12-12,1,7500,7500
T2600,C008,P007,2023-06-28,11,150,1650
T50155,C007,P006,2024-04-29,1,1200,1200
T2849,C001,P002,2024-10-07,2,2000,4000
T2752,C007,P006,2023-10-21,2,1200,2400
T35808,C010,P005,2024-01-12,1,30000,30000
T19467,C004,P003,2023-06-08,1,7500,7500
T41733,C004,P003,2023-05-07,2,7500,15000
T38999,C002,P002,2023-03-01,3,2000,6000
T34314,C010,P005,2023-07-09,2,30000,60000
T39967,C007,P006,2023-12-11,3,1200,3600
T50743,C001,P001,2023-11-06,1,55000,55000
T6147,C004,P003,2023-10-10,1,7500,7500
T26251,C007,P006,2023-11-13,1,1200,1200
T11737,C001,P001,2024-10-07,2,55000,110000
T19051,C007,P006,2023-01-10,1,1200,1200
T13191,C010,P005,2023-03-10,1,30000,30000
T11694,C003,P003,2023-04-06,2,7500,15000
T23398,C007,P006,2023-08-21,1,1200,1200
T49569,C010,P005,2023-03-21,2,30000,60000
T40937,C001,P002,2023-01-11,1,2000,2000
T33334,C007,P006,2023-09-01,2,1200,2400
T17559,C004,P003,2024-04-10,1,7500,7500
T23372,C008,P007,2023-10-25,10,150,1500
T12801,C003,P003,2024-11-22,2,7500,15000
T35864,C008,P007,2024-05-11,9,150,1350
T21171,C003,P003,2023-03-16,1,7500,7500
T29930,C001,P002,2023-11-18,2,2000,4000
T15650,C008,P007,2024-09-12,10,150,1500
T16574,C001,P002,2024-12-06,1,2000,2000
T44185,C009,P004,2024-02-14,2,500,1000
T45009,C004,P003,2024-08-24,2,7500,15000
T42256,C001,P001,2023-11-22,2,55000,110000
T10318,C009,P004,2023-06-16,3,500,1500
T53044,C007,P006,2023-10-02,3,1200,3600
T19825,C007,P006,2024-08-11,1,1200,1200
T46513,C001,P001,2024-03-08,2,55000,110000
T18706,C009,P004,2023-01-02,4,500,2000
T25398,C004,P003,2024-02-25,1,7500,7500
T28328,C001,P002,2023-10-20,1,2000,2000
T37833,C010,P005,2023-01-31,1,30000,30000
T16096,C009,P004,2023-07-03,2,500,1000
T2294,C008,P007,2024-03-29,11,150,1650
T30583,C001,P001,2024-12-01,1,55000,55000
T31962,C003,P003,2024-11-24,2,7500,15000
T35768,C002,P002,2023-08-01,2,2000,4000
T35831,C002,P002,2024-10-26,3,2000,6000
T29647,C001,P001,2024-08-06,1,55000,55000
T35275,C009,P004,2024-07-02,3,500,1500
T40451,C001,P002,2023-01-14,1,2000,2000
T21002,C001,P002,2023-07-22,1,2000,2000
T6577,C007,P006,2024-11-24,2,1200,2400
T36660,C003,P003,2024-06-03,1,7500,7500
T41857,C007,P006,2024-02-11,3,1200,3600
T6611,C001,P002,2023-08-08,1,2000,2000
T6077,C002,P002,2023-10-20,1,2000,2000
T6335,C008,P007,2023-08-19,10,150,1500
T10546,C007,P006,2023-08-05,1,1200,1200
T24350,C001,P002,2023-05-26,1,2000,2000
T5141,C002,P002,2023-03-19,1,2000,2000
T8938,C001,P001,2024-07-01,1,55000,55000
T49144,C009,P004,2024-05-28,4,500,2000
T53400,C003,P003,2024-01-29,1,7500,7500
T14036,C001,P002,2023-09-29,2,2000,4000
T49522,C009,P004,2023-11-14,4,500,2000
T31836,C003,P003,2023-09-17,1,7500,7500
T39784,C009,P004,2023-05-13,3,500,1500
T13224,C003,P003,2023-07-02,1,7500,7500
T24104,C002,P002,2024-10-03,1,2000,2000
T10583,C008,P007,2023-09-06,9,150,1350
T22015,C001,P001,2024-08-12,1,55000,55000
T32846,C001,P002,2024-10-23,2,2000,4000
T28027,C001,P001,2023-05-13,1,55000,55000
T53521,C007,P006,2024-09-07,2,1200,2400
T3251,C002,P002,2024-02-09,3,2000,6000
T26601,C010,P005,2023-10-12,1,30000,30000
